StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
6/29/21 22:38,6/29/21 22:44,IP Address,,100,356,TRUE,6/29/21 22:44,R_2WU1E4pnPepzfDG,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,1,1,,,1,1,0.558,0.597,,,,,1,1,29,Male,Yes.,60144cac1e8f203e861fc5f6,60db29b0e5ef0adece0474e6,60dbf55823dc72fcd77a938a,3,9,4,8,4,9,10,4,8,2,5,5
6/29/21 22:35,6/29/21 22:45,IP Address,,100,599,TRUE,6/29/21 22:45,R_2qq6QKCk3aaLQxV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.51,1,0.51,1,,,,,0.51,1,,,0.51,1,0.486,1,,,0.51,1,,,52,Male,Yes.,5dcf6d762e4a050ac2cba07d,60db29b0e5ef0adece0474e6,60dbf49285effa77535f42d3,5,8,2,5,8,10,2,4,5,5,3,7
6/29/21 22:39,6/29/21 22:45,IP Address,,100,381,TRUE,6/29/21 22:45,R_3QRZydMPkSSzHQx,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.815,0.883,,,,,0.807,0.861,0.755,0.707,,,0.169,0.614,,,,,0.686,0.792,0.711,0.775,,,23,Male,Yes.,5baec88f733441000102c719,60db29b0e5ef0adece0474e6,60dbf57fa7b91143fa8cd6e6,7,8,6,4,2,4,6,3,4,3,5,10
6/29/21 22:26,6/29/21 22:45,IP Address,,100,1166,TRUE,6/29/21 22:46,R_2w4gyXWTbh1BeLd,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.663,1,,,,,0.725,0.885,,,0.735,0.845,0.839,1,,,0.785,1,,,24,Female,Yes.,5de579912238364fcdf1a97d,60db29b0e5ef0adece0474e6,60dbf2774f6c241027877b86,3,5,3,7,4,6,6,4,8,3,5,3
6/29/21 22:40,6/29/21 22:46,IP Address,,100,380,TRUE,6/29/21 22:46,R_2E4as1MUzzuu4qZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.5,0.782,,,,,0.17,0.817,,,0.887,0.83,0.745,0.787,,,,,0.587,0.828,19,Female,Yes.,60bea5273bb277d04c75c0c4,60db29b0e5ef0adece0474e6,60dbf5a3e26946a3dd7d04f0,10,2,1,1,1,6,9,1,3,4,4,4
6/29/21 22:40,6/29/21 22:46,IP Address,,100,356,TRUE,6/29/21 22:46,R_2CE56l8LgUv8go3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,0,1,,,0,1,1,1,,,,,1,1,31,Male,Yes.,5e1510a1c76aa6b119558fd6,60db29b0e5ef0adece0474e6,60dbf5ba495beec4b14c0676,8,10,5,5,9,4,10,3,7,5,4,7
6/29/21 22:39,6/29/21 22:46,IP Address,,100,444,TRUE,6/29/21 22:46,R_2s7ueuJK4JWbWUr,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.506,0.914,1,1,,,0.5,0.986,,,0.501,0.996,,,,,0.001,1,,,0.5,0.937,62,Female,Yes.,5d4c7ac3e8ec490018b0050d,60db29b0e5ef0adece0474e6,60dbf56c7f1db7499622e409,1,7,2,10,7,3,5,8,5,6,2,6
6/29/21 22:23,6/29/21 22:47,IP Address,,100,1419,TRUE,6/29/21 22:47,R_3rMwuer707IDxer,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.272,0.768,,,0.296,0.655,0.615,0.73,,,0.2,0.618,,,,,0.5,1,,,0.517,0.911,60,Male,Yes.,5ee4b29de1640f1bc85da97b,60db29b0e5ef0adece0474e6,60dbf1ced7382ab4a4d85dfb,8,5,2,4,5,2,3,9,7,2,8,2
6/29/21 22:41,6/29/21 22:47,IP Address,,100,374,TRUE,6/29/21 22:47,R_3Dvxsvt2rf4xrNf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.51,1,,,,,0.508,1,,,1,0.997,1,1,,,,,0.501,1,28,Male,Yes.,6077afdfc5a87e629ae6fab1,60db29b0e5ef0adece0474e6,60dbf5a815e8554091a14d96,10,7,3,9,8,4,5,10,1,10,5,1
6/29/21 22:42,6/29/21 22:48,IP Address,,100,323,TRUE,6/29/21 22:48,R_1nUVv4amMcVEsCy,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.723,0.859,,,1,1,,,1,1,,,0,1,,,0.834,0.93,,,0.845,1,,,33,Male,Yes.,60ab0ce465d594cbd8ed79c9,60db29b0e5ef0adece0474e6,60dbf63b402aa9dd3d21342b,5,2,3,2,1,1,6,6,3,3,5,1
6/29/21 22:44,6/29/21 22:48,IP Address,,100,207,TRUE,6/29/21 22:48,R_3HBKqstvlaqqTHW,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.725,0.692,,,,,0.677,0.749,,,0.599,0.418,0.631,0.393,,,,,0.67,0.414,0.231,0.683,,,33,Male,Yes.,5e683c4d6ca0f9000d3f35fe,60db29b0e5ef0adece0474e6,60dbf6b988dee2a8a44f26c3,6,4,5,1,10,1,9,5,2,4,3,9
6/29/21 22:42,6/29/21 22:48,IP Address,,100,357,TRUE,6/29/21 22:48,R_1o6nJufJTQh3W6D,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.479,0.762,,,0.461,0.841,,,0.801,0.925,,,0.618,0.724,,,,,0.854,0.939,,,0.397,0.793,55,Female,Yes.,5d2a7c01b866ef0015b8e0a1,60db29b0e5ef0adece0474e6,60dbf62f85effa77535f42d4,6,9,5,5,7,7,8,9,1,2,4,4
6/29/21 22:35,6/29/21 22:48,IP Address,,100,792,TRUE,6/29/21 22:48,R_3JxS2rPDFJKLha3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.463,0.655,,,0.692,0.569,0.842,0.848,,,0.234,0.701,,,1,1,,,,,0.111,0.823,38,Female,Yes.,602e0102c7be4d8f930bccb5,60db29b0e5ef0adece0474e6,60dbf3bf6819b3f310c24f8e,1,6,1,7,8,7,2,6,10,3,3,2
6/29/21 22:44,6/29/21 22:49,IP Address,,100,245,TRUE,6/29/21 22:49,R_1go5Bh2duAesuBZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.494,1,,,,,0.51,1,,,0.51,0.256,,,0.51,1,,,1,1,0.501,1,,,36,Female,Yes.,60d29dcc8ee32f63b359d02d,60db29b0e5ef0adece0474e6,60dbf6c61c48427ef9c6fbcf,1,6,5,10,9,3,8,2,2,7,6,6
6/29/21 22:41,6/29/21 22:49,IP Address,,100,475,TRUE,6/29/21 22:49,R_3fZad2eMWbPxtdv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,1,,,0.503,1,,,0.504,1,,,,,1,1,0.51,1,,,,,1,1,38,Female,Yes.,607cb8d1644bc7d3d41dfbc6,60db29b0e5ef0adece0474e6,60dbf5ef733c3283b1271f46,1,6,4,1,9,6,3,3,2,3,2,1
6/29/21 22:41,6/29/21 22:49,IP Address,,100,466,TRUE,6/29/21 22:49,R_3EtME2nM5o7FqNG,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.383,0.527,0.603,0.483,,,0.323,0.506,,,,,0.492,0.614,,,0.708,0.368,0.652,0.51,,,34,Female,Yes.,5ebb4e079797f9127c0f03ab,60db29b0e5ef0adece0474e6,60dbf5fc8d2b30e5b1b8d64e,9,7,6,8,7,2,9,9,9,10,3,7
6/29/21 22:40,6/29/21 22:49,IP Address,,100,553,TRUE,6/29/21 22:49,R_2txxfRXsH5qGkjQ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0,1,,,0.382,0.951,0.8,0.879,,,,,0.496,1,0.513,0.755,,,,,0.844,0.845,49,Male,Yes.,5e742af79064483aedad296c,60db29b0e5ef0adece0474e6,60dbf514b24eb353f8ad90a5,10,3,8,6,7,8,7,7,6,6,6,8
6/29/21 22:45,6/29/21 22:49,IP Address,,100,237,TRUE,6/29/21 22:49,R_2uyTwM8MvWX9JJk,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.532,,,,,1,1,,,0.894,0.482,0.876,0.821,,,,,0.976,1,0.861,0.877,,,29,Female,Yes.,5dc1eb838a84461511b3cd73,60db29b0e5ef0adece0474e6,60dbf6fbacad2dcff05c465c,9,10,10,2,4,4,3,4,3,4,10,9
6/29/21 22:43,6/29/21 22:51,IP Address,,100,499,TRUE,6/29/21 22:51,R_1PXj30CyOsv9oa1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.592,0.563,0.549,,,0.585,0.58,,,0.375,0.594,,,0.163,0.831,,,,,0.9,0.796,24,Male,Yes.,601f04fb235cb14020c7a96f,60db29b0e5ef0adece0474e6,60dbf5cfbd9465691fb53779,7,1,9,6,5,2,8,10,1,6,5,1
6/29/21 22:43,6/29/21 22:51,IP Address,,100,504,TRUE,6/29/21 22:51,R_3EQqiMd0qWg28as,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,0.969,1,1,,,1,0.963,,,,,1,1,0.993,1,,,41,Male,Yes.,5f4ee7650959f913daa64815,60db29b0e5ef0adece0474e6,60dbf64ed542489393e307dd,5,3,4,5,7,6,2,7,10,4,4,8
6/29/21 22:43,6/29/21 22:51,IP Address,,100,477,TRUE,6/29/21 22:51,R_1lfYpSxrocux7zE,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.599,0.928,0.366,0.924,,,,,0.792,0.79,,,0.494,0.972,,,0.501,0.951,,,0,0.728,64,Female,Yes.,5de87c376522177f4f41cbd2,60db29b0e5ef0adece0474e6,60dbf66ef208e0ddc595a3d5,5,3,5,2,9,9,7,5,5,7,10,10
6/29/21 22:42,6/29/21 22:52,IP Address,,100,600,TRUE,6/29/21 22:52,R_1Kx7uzYRVTStHgl,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.997,1,,,1,1,1,1,,,,,1,1,,,1,1,1,1,,,36,Female,Yes.,599bb8b9a7b24000015237f6,60db29b0e5ef0adece0474e6,60dbf5da11ab80788bc83a56,10,9,7,9,3,4,7,3,3,4,2,1
6/29/21 22:47,6/29/21 22:53,IP Address,,100,335,TRUE,6/29/21 22:53,R_3qgkdW0AXzZ2NFn,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.461,0.497,,,,,0,0.893,0.515,0.835,,,0.207,0.946,,,,,0.999,0.886,0.82,0.652,,,18,Male,Yes.,5fe33b2f46872ef2fb28db7b,60db29b0e5ef0adece0474e6,60dbf602b98607c3fafc0c8a,6,3,10,8,6,1,9,6,3,10,8,8
6/29/21 22:39,6/29/21 22:54,IP Address,,100,855,TRUE,6/29/21 22:54,R_1jqcUCIRTc7FLGp,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,,,0.81,1,0.835,1,,,1,1,,,45,Female,Yes.,5e1545d9b1fb05b6369d13e8,60db29b0e5ef0adece0474e6,60dbf5917e540f4d4bd3953e,6,6,8,2,2,10,6,6,7,4,7,8
6/29/21 22:50,6/29/21 22:54,IP Address,,100,215,TRUE,6/29/21 22:54,R_1gNLSp0L7ZQEbJK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.763,0.827,,,0.842,0.831,,,0.901,0.62,,,0.799,0.592,0.648,0.675,,,,,0.569,0.579,32,Male,Yes.,5ca5435273897b0001de44ff,60db29b0e5ef0adece0474e6,60dbf81712a1f660c4d42dbf,1,8,10,5,6,5,9,1,7,3,4,3
6/29/21 22:51,6/29/21 22:54,IP Address,,100,186,TRUE,6/29/21 22:54,R_OQiQScUwWMl6Epz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.331,0.614,,,,,1,1,,,1,0.748,0.904,0.742,,,0.659,1,,,0.877,0.724,,,22,Male,Yes.,60d4c073e2a49848b4c681dd,60db29b0e5ef0adece0474e6,60dbf838495beec4b14c067c,6,5,2,3,10,8,9,6,2,2,10,3
6/29/21 22:48,6/29/21 22:54,IP Address,,100,372,TRUE,6/29/21 22:54,R_sLTaBuIGHmH6A9P,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.751,0.749,,,0.501,0.91,,,0.638,0.779,,,0.697,0.797,,,0.686,0.831,,,,,0.782,0.79,33,Male,Yes.,5dc0ac2c441a2105cbb3bb0f,60db29b0e5ef0adece0474e6,60dbf7828e13e5e8f0b3c85d,5,9,1,1,4,6,6,9,8,9,8,3
6/29/21 22:33,6/29/21 22:54,IP Address,,100,1276,TRUE,6/29/21 22:54,R_248FUdsExJa3W5m,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.696,0.579,0.838,0.375,,,0.528,0.965,,,,,0.385,0.637,0.247,0.705,,,31,Female,Yes.,5a834fd9000dab00018c8dfc,60db29b0e5ef0adece0474e6,60dbf3ff0eb9e7c834c8caca,10,1,7,6,3,7,8,7,2,3,1,4
6/29/21 22:48,6/29/21 22:55,IP Address,,100,406,TRUE,6/29/21 22:55,R_1KvDEYHaxS1ASPl,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.838,0.846,0.787,0.762,,,0.924,0.924,,,0.821,0.814,,,0.785,0.78,,,,,0.801,0.813,42,Female,Yes.,60284b049e884437b220b172,60db29b0e5ef0adece0474e6,60dbf77f32cb4eb1f7f9fe43,7,3,4,7,7,1,5,7,5,7,8,8
6/29/21 22:43,6/29/21 22:56,IP Address,,100,796,TRUE,6/29/21 22:56,R_22ry81X77sCBkjM,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.996,1,,,,,0.983,0.966,1,1,,,,,0.989,0.968,0.968,0.98,,,1,1,,,56,Female,Yes.,6060bdd2935a3eb3bdcdb835,60db29b0e5ef0adece0474e6,60dbf65bd2a6c7347da9008e,2,2,7,8,4,1,6,1,6,8,3,1
6/29/21 22:52,6/29/21 22:56,IP Address,,100,239,TRUE,6/29/21 22:56,R_27I6ps0X2YRbNbQ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,1,1,1,1,,,,,1,1,1,0.925,,,34,Male,Yes.,5f96f0e914aedf0208ab334d,60db29b0e5ef0adece0474e6,60dbf891cc6c7ea4c5ee53b0,9,8,5,5,4,4,1,1,10,1,5,10
6/29/21 22:44,6/29/21 22:56,IP Address,,100,753,TRUE,6/29/21 22:56,R_sdNojfgajjNx6Nj,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.883,0.875,,,0.923,0.855,0.886,0.844,,,0.997,0.993,,,0.834,0.82,,,0.845,0.828,,,62,Male,Yes.,5e3f4c676d06fc1b240e6021,60db29b0e5ef0adece0474e6,60dbf69314f932640834ac6c,5,10,2,2,6,10,4,4,6,3,4,5
6/29/21 22:46,6/29/21 22:57,IP Address,,100,623,TRUE,6/29/21 22:57,R_byf1UvbG0eTNjFf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.407,0.417,,,,,1,1,0.497,0.915,,,0.501,0.911,,,0.494,0.908,,,61,Female,Yes.,5f0a1a071bd6332cf8eb0ebd,60db29b0e5ef0adece0474e6,60dbf738d39e8b0cde80ad28,1,5,6,10,8,6,9,4,2,7,2,1
6/29/21 22:53,6/29/21 22:58,IP Address,,100,260,TRUE,6/29/21 22:58,R_2v7zp2VkZf1aY7e,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.721,0.652,0.28,0.745,,,0.831,0.679,,,0.862,0.787,,,,,0.715,0.734,,,0.393,0.653,30,Male,Yes.,604d0a009bed2ea8c5098434,60db29b0e5ef0adece0474e6,60dbf8d0611d9482010c1e62,3,1,3,3,9,4,10,10,9,10,7,8
6/29/21 22:51,6/29/21 22:58,IP Address,,100,425,TRUE,6/29/21 22:58,R_2V2TfGynmW4wUJz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.51,0.766,,,0.51,0.999,,,0.51,1,,,,,1,1,,,1,0.601,54,Male,Yes.,5c797d0cb5254b001690625d,60db29b0e5ef0adece0474e6,60dbf83d7e540f4d4bd39556,5,3,8,3,6,10,6,3,3,8,5,6
6/29/21 22:41,6/29/21 22:58,IP Address,,100,1015,TRUE,6/29/21 22:58,R_2dATS92caQz85vV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.976,0.992,,,,,0.772,0.841,,,0.868,0.713,,,0.251,0.307,0.704,0.646,,,0.144,0.907,,,33,Male,Yes.,60c4eae195f942fe90213fbd,60db29b0e5ef0adece0474e6,60dbf60b33582eeac9e9d27a,2,5,7,9,6,4,1,8,8,1,5,9
6/29/21 22:53,6/29/21 22:59,IP Address,,100,344,TRUE,6/29/21 22:59,R_3kHruX8FyCffqOV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.83,1,,,0.804,1,,,0.78,1,,,,,1,1,0.801,1,,,0.821,1,,,19,Female,Yes.,5f14d5cdb5d4c20e78dc1672,60db29b0e5ef0adece0474e6,60dbf8c650137b443008c30c,8,9,5,5,3,3,5,3,8,5,6,6
6/29/21 22:48,6/29/21 22:59,IP Address,,100,634,TRUE,6/29/21 22:59,R_3PLifZ0784VxrGQ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.845,0.73,0.93,0.883,,,0.89,0.703,,,0.808,0.751,,,,,0.81,0.751,0.845,0.741,,,35,Male,Yes.,60b0edb48890a2379a9c34c4,60db29b0e5ef0adece0474e6,60dbf7994c9b33bad273a6f9,5,8,9,10,4,5,2,4,6,5,10,3
6/29/21 22:50,6/29/21 22:59,IP Address,,100,572,TRUE,6/29/21 22:59,R_1Imfe4v0qyTFtr7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.721,0.931,,,0.737,0.8,,,,,0.924,0.875,,,0.718,0.825,,,0.963,0.944,1,1,,,69,Female,Yes.,6042794fe3c49714bee3e9cf,60db29b0e5ef0adece0474e6,60dbf80ba253e1c48fcb3cae,9,10,4,2,9,6,2,7,5,7,7,8
6/29/21 22:52,6/29/21 23:00,IP Address,,100,478,TRUE,6/29/21 23:00,R_3huwYDMNbfSzTkh,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.18,0,,,1,1,0.62,1,,,0.589,0.324,,,,,1,0.941,33,Male,Yes.,60cce471facc29a84737c464,60db29b0e5ef0adece0474e6,60dbf870d7382ab4a4d85e08,10,4,3,10,2,10,10,1,4,3,2,7
6/29/21 22:57,6/29/21 23:00,IP Address,,100,230,TRUE,6/29/21 23:00,R_yJ6c3iKx7hDrhuN,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.504,0.904,,,0.51,1,,,,,0.51,0.892,,,0.511,0.873,0.51,1,,,0.51,0.927,,,51,Female,Yes.,5c3fb71b36052e00016bb1a6,60db29b0e5ef0adece0474e6,60dbf998216b247d57c43cc8,8,6,9,9,5,10,7,2,7,6,8,3
6/29/21 22:55,6/29/21 23:03,IP Address,,100,435,TRUE,6/29/21 23:03,R_VVvDyAgHmL1ZaBb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,0.761,0.996,0.726,1,,,,,0.8,1,0.68,1,,,1,1,,,59,Male,Yes.,5ee6f91291a7f3467cd37704,60db29b0e5ef0adece0474e6,60dbf957641cb8bd95db12c6,2,8,8,8,8,9,7,5,6,6,9,1
6/29/21 22:50,6/29/21 23:03,IP Address,,100,780,TRUE,6/29/21 23:03,R_3oRdBAfSMgsnb92,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,,,1,1,,,1,1,1,1,,,25,Male,Yes.,60b65982eee31a78b7dfbef3,60db29b0e5ef0adece0474e6,60dbf7fd575cc41f7454cbd2,5,7,4,7,6,10,10,2,9,10,10,3
6/29/21 22:56,6/29/21 23:03,IP Address,,100,430,TRUE,6/29/21 23:04,R_vjDH0tjOt68U9oZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.618,0.044,0.504,0.346,,,,,0.631,0.225,,,0.655,0.059,,,0.638,0.072,,,0.897,0.862,31,Female,Yes.,5e89ce643ac81466c24cb5d8,60db29b0e5ef0adece0474e6,60dbf98d764ae8cd7fd8299c,4,6,1,1,2,10,10,2,10,2,10,2
6/29/21 22:45,6/29/21 23:04,IP Address,,100,1160,TRUE,6/29/21 23:04,R_1pRKT8HECwFdqOw,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.675,1,,,,,1,1,0.669,1,,,0.562,1,,,,,0.528,1,,,1,1,37,Female,Yes.,60c43433d58e904ce69fb049,60db29b0e5ef0adece0474e6,60dbf6d654e3f8e230af4a5c,5,8,8,2,3,4,1,6,8,10,1,10
6/29/21 22:46,6/29/21 23:04,IP Address,,100,1060,TRUE,6/29/21 23:04,R_bJYIXC4eQqZmJIR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.508,0.13,,,,,1,0.034,0.5,0.059,,,,,0.511,0.008,0.506,0.013,,,0.513,0.02,,,69,Female,Yes.,5c1976c90d57c30001b4162c,60db29b0e5ef0adece0474e6,60dbf72c1bc98629d82f2c31,5,9,5,7,5,9,1,2,2,4,7,4
6/29/21 22:47,6/29/21 23:04,IP Address,,100,1050,TRUE,6/29/21 23:04,R_2Qgs9ZoihX57uN6,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,0,1,,,0.99,0.999,,,1,1,,,0.997,0.997,0.311,0.308,,,41,Male,Yes.,6063424eb8b117b6f0d69902,60db29b0e5ef0adece0474e6,60dbf7449f8ba3d5b19f386b,8,10,1,3,8,1,7,4,1,1,1,1
6/29/21 22:53,6/29/21 23:04,IP Address,,100,684,TRUE,6/29/21 23:04,R_6YhhcVTjq7aBEWJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.301,0.955,,,0.001,1,,,,,0.814,0.968,0.654,0.882,,,0.61,1,,,,,0.411,0.607,55,Female,Yes.,606a3cf263a18869ac8ee0ed,60db29b0e5ef0adece0474e6,60dbf8ad02e6db8afa2cdfdb,3,10,10,3,7,10,2,5,1,5,7,8
6/29/21 22:51,6/29/21 23:05,IP Address,,100,842,TRUE,6/29/21 23:05,R_3lyKtsCYCiKYm1H,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,29,Female,Yes.,5c79bc94d454af00160e2eee,60db29b0e5ef0adece0474e6,60dbf83b8d2b30e5b1b8d654,7,10,3,6,9,4,1,9,9,4,8,7
6/29/21 22:54,6/29/21 23:05,IP Address,,100,659,TRUE,6/29/21 23:05,R_eURErf14jK6G717,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.769,0.089,,,0,0.821,,,0,0.799,,,,,0.292,0,0.77,0.155,,,0.663,0.111,,,38,Female,Yes.,6096c372f94346a5ff86d507,60db29b0e5ef0adece0474e6,60dbf905774704d3b2af5176,1,3,10,7,10,3,1,3,8,6,4,8
6/29/21 22:59,6/29/21 23:06,IP Address,,100,436,TRUE,6/29/21 23:06,R_1qVPZBNcJtZpQxf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.804,0.566,,,0.189,0.466,,,,,0.794,0.556,0.5,0.701,,,,,0.497,0.585,0.261,0.435,,,34,Male,Yes.,5fc29e457497e203c3af6bb9,60db29b0e5ef0adece0474e6,60dbfa2122ac086f95307d41,8,10,4,6,3,9,9,6,4,6,8,4
6/29/21 23:02,6/29/21 23:06,IP Address,,100,232,TRUE,6/29/21 23:06,R_R9RkI0eLc3jZI9H,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,0.984,,,1,1,1,1,,,,,1,1,22,Male,Yes.,60ba6606dd7c1f847f1bccb3,60db29b0e5ef0adece0474e6,60dbfaeab487d22cfb09d61b,7,1,7,7,5,9,2,7,3,3,2,7
6/29/21 23:04,6/29/21 23:07,IP Address,,100,182,TRUE,6/29/21 23:07,R_1nSWsxtdwnVUicf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,0.754,1,,,0.749,1,,,0,1,,,0.792,1,,,0.506,1,,,21,Male,Yes.,5e5d55e287be1a060179eb5e,60db29b0e5ef0adece0474e6,60dbfb491d50a9630e060172,1,5,6,5,7,6,4,3,9,7,7,8
6/29/21 22:57,6/29/21 23:07,IP Address,,100,631,TRUE,6/29/21 23:07,R_2TnPIbpwq7q6Qnb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,0.51,1,,,0.5,1,,,1,1,,,0.51,1,,,41,Male,Yes.,5f5be76d3a6dba3ab63cf7a2,60db29b0e5ef0adece0474e6,60dbf99c25ce466b2509c498,8,10,1,9,6,5,5,2,10,3,8,6
6/29/21 23:04,6/29/21 23:07,IP Address,,100,181,TRUE,6/29/21 23:07,R_DnSOtgMuYUBQXbH,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,,,1,1,0,1,,,,,1,1,1,1,,,,,1,1,22,Male,Yes.,60d53b2849eed3b078015d0c,60db29b0e5ef0adece0474e6,60dbfb64aa118478af26c05a,10,9,6,3,10,7,3,9,9,3,5,3
6/29/21 22:58,6/29/21 23:07,IP Address,,100,585,TRUE,6/29/21 23:07,R_3e53xrBWIQXy19Y,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.637,0.624,,,0.776,0.837,,,0.769,0.759,,,0.851,0.837,,,0.786,0.858,0.556,0.559,,,33,Male,Yes.,6027d20c1ad4755e8dbc2869,60db29b0e5ef0adece0474e6,60dbf9c9c70038b6e1f8709f,7,4,4,3,9,2,1,2,3,6,10,5
6/29/21 22:59,6/29/21 23:08,IP Address,,100,545,TRUE,6/29/21 23:08,R_1OThk7HBjmmQH8d,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.495,1,,,1,1,,,,,1,1,,,0.545,1,,,1,1,1,1,,,52,Male,Yes.,60a6b846413f32d3cfa0aa06,60db29b0e5ef0adece0474e6,60dbfa0c1d5eac8589973c8b,1,8,7,6,8,8,7,2,3,2,5,7
6/29/21 23:03,6/29/21 23:08,IP Address,,100,326,TRUE,6/29/21 23:08,R_1q3yNxg826MpKkT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.479,1,,,,,0.78,1,0.89,0.734,,,,,1,0.821,0.741,0.711,,,0.637,0.838,,,39,Male,Yes.,5ffb8c5b60571908f3ac19fa,60db29b0e5ef0adece0474e6,60dbfa814c9b33bad273a702,5,5,1,6,7,3,3,4,8,6,10,1
6/29/21 22:56,6/29/21 23:08,IP Address,,100,738,TRUE,6/29/21 23:08,R_28Gp7dRYjXlLNMz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.515,1,,,0.496,1,,,,,0.51,0.972,0.51,1,,,0.603,1,,,0.501,1,,,21,Female,Yes.,5eddaaaeb2a4d6ab5be32a02,60db29b0e5ef0adece0474e6,60dbf96ab7d87c6dc655dc28,3,2,6,9,10,2,10,7,7,5,6,7
